0.639175 1.25412 0.1 0.535069 0.00291622
0.635779 1.25989 0.1 0.531102 0.00291006
0.632454 1.26557 0.1 0.527228 0.00290402
0.629205 1.27114 0.1 0.523449 0.00289809
0.626035 1.2766 0.1 0.519769 0.00289229
0.622946 1.28195 0.1 0.516191 0.00288663
0.619943 1.28717 0.1 0.51272 0.0028811
0.61703 1.29225 0.1 0.509358 0.00287573
0.61421 1.2972 0.1 0.506111 0.00287051
0.611487 1.30199 0.1 0.502981 0.00286546
0.608866 1.30663 0.1 0.499973 0.00286059
0.60635 1.3111 0.1 0.497091 0.0028559
0.603943 1.31539 0.1 0.494338 0.0028514
0.601649 1.31949 0.1 0.491719 0.00284711
0.599472 1.32341 0.1 0.489236 0.00284302
0.597414 1.32712 0.1 0.486893 0.00283915
0.595477 1.33063 0.1 0.484692 0.00283551
0.593665 1.33393 0.1 0.482634 0.00283209
0.591977 1.337 0.1 0.480721 0.00282891
0.590416 1.33986 0.1 0.478953 0.00282596
0.58898 1.3425 0.1 0.477329 0.00282324
0.587667 1.34492 0.1 0.475847 0.00282076
0.586477 1.34713 0.1 0.474503 0.0028185
0.585405 1.34911 0.1 0.473295 0.00281648
0.584448 1.3509 0.1 0.472217 0.00281467
0.583599 1.35248 0.1 0.471264 0.00281306
0.582854 1.35387 0.1 0.470427 0.00281166
0.582205 1.35509 0.1 0.469699 0.00281044
0.581645 1.35614 0.1 0.469073 0.00280939
0.581167 1.35704 0.1 0.468539 0.0028085
0.580763 1.3578 0.1 0.468088 0.00280775
0.580424 1.35844 0.1 0.467711 0.00280713
0.580143 1.35897 0.1 0.4674 0.00280662
0.579913 1.3594 0.1 0.467146 0.00280621
0.579725 1.35975 0.1 0.466941 0.00280589
0.579575 1.36003 0.1 0.466777 0.00280563
0.579455 1.36025 0.1 0.466648 0.00280544
0.579361 1.36043 0.1 0.466548 0.00280529
0.579287 1.36056 0.1 0.466471 0.00280519
0.579229 1.36066 0.1 0.466413 0.00280511
0.579185 1.36074 0.1 0.46637 0.00280507
0.579151 1.36079 0.1 0.466338 0.00280504
0.579124 1.36083 0.1 0.466315 0.00280503
0.579104 1.36086 0.1 0.466299 0.00280504
0.579088 1.36088 0.1 0.466288 0.00280505
0.579075 1.36089 0.1 0.466281 0.00280507
0.579064 1.3609 0.1 0.466276 0.00280509
0.579055 1.3609 0.1 0.466273 0.00280512
0.579046 1.36091 0.1 0.466272 0.00280515
0.579038 1.36091 0.1 0.466271 0.00280518
0.579031 1.36091 0.1 0.466271 0.00280522
0.579024 1.36091 0.1 0.466271 0.00280526
0.579016 1.36091 0.1 0.466271 0.00280529
0.579009 1.3609 0.1 0.466272 0.00280533
0.579001 1.3609 0.1 0.466272 0.00280537
0.578993 1.3609 0.1 0.466272 0.00280541
0.578985 1.3609 0.1 0.466272 0.00280545
0.578976 1.3609 0.1 0.466273 0.00280549
0.578968 1.3609 0.1 0.466273 0.00280554
0.578959 1.3609 0.1 0.466273 0.00280558
0.578949 1.3609 0.1 0.466273 0.00280563
0.57894 1.3609 0.1 0.466273 0.00280567
0.57893 1.3609 0.1 0.466273 0.00280572
0.57892 1.3609 0.1 0.466273 0.00280577
0.578909 1.3609 0.1 0.466272 0.00280582
0.578899 1.3609 0.1 0.466272 0.00280587
0.578888 1.3609 0.1 0.466272 0.00280592
0.578876 1.3609 0.1 0.466272 0.00280598
0.578864 1.3609 0.1 0.466272 0.00280603
0.578852 1.3609 0.1 0.466271 0.00280609
0.57884 1.3609 0.1 0.466271 0.00280615
0.578827 1.3609 0.1 0.466271 0.00280621
0.578813 1.3609 0.1 0.466271 0.00280627
0.5788 1.3609 0.1 0.466271 0.00280634
0.578785 1.3609 0.1 0.46627 0.00280641
0.578771 1.3609 0.1 0.46627 0.00280648
0.578755 1.3609 0.1 0.46627 0.00280655
0.57874 1.3609 0.1 0.466269 0.00280662
0.578723 1.3609 0.1 0.466269 0.0028067
0.578706 1.3609 0.1 0.466269 0.00280678
0.578688 1.3609 0.1 0.466269 0.00280687
0.57867 1.3609 0.0999999 0.466268 0.00280695
0.57865 1.3609 0.0999999 0.466268 0.00280705
0.57863 1.3609 0.0999998 0.466268 0.00280714
0.578609 1.3609 0.0999997 0.466267 0.00280725
0.578586 1.3609 0.0999995 0.466267 0.00280735
0.578562 1.3609 0.0999993 0.466267 0.00280747
0.578536 1.3609 0.0999989 0.466266 0.00280759
0.578508 1.3609 0.0999983 0.466266 0.00280772
0.578478 1.3609 0.0999975 0.466266 0.00280787
0.578444 1.3609 0.0999964 0.466265 0.00280803
0.578407 1.3609 0.0999947 0.466265 0.00280821
0.578364 1.3609 0.0999924 0.466265 0.00280842
0.578315 1.3609 0.0999891 0.466264 0.00280865
0.578258 1.3609 0.0999846 0.466264 0.00280893
0.57819 1.3609 0.0999784 0.466264 0.00280925
0.57811 1.3609 0.09997 0.466263 0.00280964
0.578012 1.3609 0.0999587 0.466263 0.00281011
0.577894 1.3609 0.0999435 0.466262 0.00281069
0.57775 1.3609 0.0999235 0.466262 0.00281139
0.577573 1.36089 0.0998973 0.466262 0.00281224
0.577357 1.36089 0.0998633 0.466261 0.0028133
0.577091 1.36089 0.0998194 0.466261 0.00281459
0.576766 1.36089 0.0997636 0.466261 0.00281618
0.576369 1.36089 0.0996928 0.46626 0.00281811
0.575886 1.36089 0.0996042 0.46626 0.00282047
0.575301 1.36089 0.0994938 0.46626 0.00282334
0.574598 1.36089 0.0993577 0.466259 0.00282679
0.573756 1.36089 0.0991912 0.466259 0.00283094
0.572755 1.36089 0.0989889 0.466258 0.00283588
0.571572 1.36089 0.0987451 0.466258 0.00284175
0.570183 1.36089 0.0984537 0.466258 0.00284867
0.568565 1.36089 0.0981077 0.466257 0.00285678
0.566692 1.36089 0.0976999 0.466257 0.00286622
0.564539 1.36089 0.0972228 0.466257 0.00287714
0.562083 1.36089 0.0966684 0.466256 0.00288971
0.559301 1.36089 0.0960284 0.466256 0.00290408
0.556174 1.36089 0.0952946 0.466255 0.00292041
0.552682 1.36089 0.0944584 0.466255 0.00293886
0.548813 1.36089 0.0935117 0.466255 0.00295957
0.544556 1.36089 0.0924463 0.466254 0.00298271
0.539907 1.36089 0.0912546 0.466254 0.00300839
0.534865 1.36089 0.0899294 0.466254 0.00303674
0.529437 1.36089 0.0884644 0.466253 0.00306788
0.523635 1.36089 0.0868539 0.466253 0.00310187
0.517476 1.36089 0.0850937 0.466253 0.00313879
0.510984 1.36089 0.0831805 0.466252 0.00317866
0.50419 1.36089 0.0811128 0.466252 0.00322149
0.497129 1.3609 0.0788906 0.466252 0.00326725
0.489839 1.3609 0.076516 0.466251 0.00331586
0.482367 1.3609 0.073993 0.466251 0.00336723
0.474758 1.3609 0.0713278 0.466251 0.00342119
0.467063 1.3609 0.0685291 0.46625 0.00347756
0.459332 1.3609 0.0656078 0.46625 0.00353608
0.451618 1.3609 0.0625773 0.46625 0.00359648
0.443969 1.3609 0.0594534 0.46625 0.00365844
0.436436 1.3609 0.056254 0.466249 0.00372159
0.429064 1.36091 0.0529988 0.466249 0.00378552
0.421897 1.36091 0.0497095 0.466249 0.00384983
0.414973 1.36091 0.0464087 0.466248 0.00391406
0.408326 1.36091 0.0431199 0.466248 0.00397778
0.401985 1.36091 0.0398668 0.466248 0.00404052
0.395974 1.36091 0.0366727 0.466248 0.00410186
0.39031 1.36091 0.03356 0.466247 0.00416138
0.385006 1.36092 0.0305496 0.466247 0.0042187
0.38007 1.36092 0.0276602 0.466247 0.00427349
0.375503 1.36092 0.0249084 0.466247 0.00432547
0.371303 1.36092 0.0223076 0.466246 0.00437439
0.367464 1.36092 0.0198685 0.466246 0.00442009
0.363975 1.36092 0.0175984 0.466246 0.00446245
0.360823 1.36092 0.0155016 0.466245 0.00450143
0.357992 1.36092 0.0135793 0.466245 0.00453703
0.355463 1.36092 0.0118302 0.466245 0.0045693
0.353218 1.36092 0.01025 0.466245 0.00459835
0.351235 1.36092 0.00883284 0.466244 0.0046243
0.349495 1.36092 0.00757068 0.466244 0.00464732
0.347975 1.36092 0.00645432 0.466244 0.00466761
0.346656 1.36092 0.00547355 0.466244 0.00468537
0.345517 1.36092 0.00461759 0.466243 0.00470082
0.344539 1.36092 0.00387537 0.466243 0.00471416
0.343704 1.36092 0.00323582 0.466243 0.00472561
0.342994 1.36092 0.00268814 0.466243 0.00473539
0.342395 1.36092 0.00222197 0.466242 0.00474367
0.341891 1.36092 0.00182754 0.466242 0.00475066
0.34147 1.36092 0.00149572 0.466242 0.00475652
0.34112 1.36092 0.00121819 0.466242 0.0047614
0.34083 1.36092 0.000987355 0.466241 0.00476544
0.340592 1.36091 0.000796419 0.466241 0.00476877
0.340397 1.36091 0.000639345 0.466241 0.0047715
0.340238 1.36091 0.000510819 0.46624 0.00477373
0.340109 1.36091 0.000406208 0.46624 0.00477553
0.340005 1.36091 0.000321508 0.46624 0.00477699
0.339922 1.36091 0.000253283 0.466239 0.00477815
0.339855 1.36091 0.00019861 0.466239 0.00477909
0.339803 1.36091 0.000155019 0.466239 0.00477983
0.339761 1.36091 0.000120438 0.466239 0.00478041
0.339728 1.36091 9.31422e-05 0.466238 0.00478087
0.339702 1.36091 7.17031e-05 0.466238 0.00478123
0.339682 1.36091 5.49468e-05 0.466238 0.00478151
0.339666 1.36091 4.19147e-05 0.466237 0.00478173
0.339654 1.36091 3.18282e-05 0.466237 0.00478189
0.339645 1.36091 2.40594e-05 0.466237 0.00478202
0.339638 1.36091 1.81045e-05 0.466236 0.00478212
0.339632 1.36091 1.35618e-05 0.466236 0.00478219
0.339628 1.3609 1.0113e-05 0.466236 0.00478225
0.339625 1.3609 7.50718e-06 0.466235 0.00478229
0.339622 1.3609 5.54761e-06 0.466235 0.00478233
0.33962 1.3609 4.081e-06 0.466234 0.00478235
0.339619 1.3609 2.98853e-06 0.466234 0.00478237
0.339617 1.3609 2.17859e-06 0.466234 0.00478238
0.339616 1.3609 1.58094e-06 0.466233 0.00478239
0.339615 1.3609 1.14202e-06 0.466233 0.0047824
0.339615 1.3609 8.21192e-07 0.466232 0.0047824
0.339614 1.3609 5.87786e-07 0.466232 0.00478241
0.339614 1.3609 4.18782e-07 0.466232 0.00478241
0.339613 1.3609 2.96989e-07 0.466231 0.00478241
0.339613 1.36089 2.09635e-07 0.466231 0.00478242
0.339612 1.36089 1.47279e-07 0.46623 0.00478242
0.339612 1.36089 1.0298e-07 0.46623 0.00478242
0.339611 1.36089 7.16611e-08 0.466229 0.00478242
0.339611 1.36089 4.96254e-08 0.466229 0.00478242
0.339611 1.36089 3.41971e-08 0.466228 0.00478242
0.33961 1.36089 2.34479e-08 0.466228 0.00478242
0.33961 1.36089 1.5996e-08 0.466228 0.00478242
0.33961 1.36089 1.08561e-08 0.466227 0.00478242
0.339609 1.36089 7.32877e-09 0.466226 0.00478242
0.339608 1.36088 4.92076e-09 0.466225 0.00478242
0.339607 1.36088 3.28555e-09 0.466223 0.00478242
0.339606 1.36088 2.18112e-09 0.466222 0.00478241
0.339607 1.36088 1.4393e-09 0.466224 0.00478242
0.339611 1.36089 9.43882e-10 0.466232 0.00478245
0.339619 1.36092 6.1496e-10 0.466247 0.00478249
0.339625 1.36095 3.97908e-10 0.466258 0.00478253
0.339616 1.36095 2.55585e-10 0.466242 0.00478248
0.339574 1.36082 1.62881e-10 0.466159 0.00478223
0.339484 1.3605 1.0292e-10 0.465986 0.00478172
0.33938 1.36004 6.44268e-11 0.465787 0.00478114
0.339391 1.35982 3.99157e-11 0.465811 0.00478124
0.339757 1.36076 2.44462e-11 0.466523 0.00478337
0.340708 1.36398 1.4778e-11 0.46836 0.00478881
0.342076 1.36956 8.79885e-12 0.470995 0.0047965
0.342675 1.37413 5.1412e-12 0.472125 0.0047996
0.339789 1.36845 2.92826e-12 0.466486 0.00478255
0.329447 1.33737 1.60582e-12 0.446503 0.00472139
0.308038 1.26245 8.29623e-13 0.405817 0.0045894
0.2749 1.12612 3.89002e-13 0.344592 0.00436678
0.234337 0.91637 1.55126e-13 0.2726 0.00405243
0.194323 0.642698 4.69263e-14 0.204523 0.00366648
0.162199 0.359539 8.90912e-15 0.152396 0.00327307
0.141498 0.1464 8.0005e-16 0.121257 0.00298528
0.130926 0.0436765 2.40357e-17 0.107063 0.00284869
0.126737 0.0116176 1.79036e-19 0.102009 0.00280393
0.125448 0.00302926 2.85053e-22 0.100533 0.00279173
0.125098 0.000782964 9.33659e-26 0.100138 0.00278856
0.125006 0.000202276 6.31204e-30 0.100036 0.00278774
0.124983 5.23017e-05 8.93816e-35 0.100009 0.00278753
0.124977 1.35305e-05 2.68675e-40 0.100002 0.00278748
0.124975 3.50035e-06 1.72965e-46 0.100001 0.00278746
0.124975 9.0542e-07 2.39671e-53 0.1 0.00278746
0.124975 2.34183e-07 7.16665e-61 0.1 0.00278746
0.124975 6.05698e-08 4.63011e-69 0.1 0.00278746
0.124975 1.56662e-08 6.46743e-78 0.1 0.00278746
0.124975 4.05209e-09 1.9549e-87 0.1 0.00278746
0.124975 1.04808e-09 1.28102e-97 0.1 0.00278746
0.124975 2.71086e-10 1.82539e-108 0.1 0.00278746
0.124975 7.01165e-11 5.67914e-120 0.1 0.00278746
0.124975 1.81356e-11 3.87436e-132 0.1 0.00278746
0.124975 4.69064e-12 5.81763e-145 0.1 0.00278746
0.124975 1.21303e-12 1.92818e-158 0.1 0.00278746
0.124975 3.13576e-13 1.41294e-172 0.1 0.00278746
0.124975 8.09858e-14 2.28986e-187 0.1 0.00278746
0.124975 2.09548e-14 8.21314e-203 0.1 0.00278746
0.124975 5.28548e-15 6.47985e-219 0.1 0.00278746
0.124975 1.31812e-15 1.11179e-235 0.1 0.00278746
0.124975 2.83012e-16 4.09761e-253 0.1 0.00278746
0.124975 2.34143e-17 2.69029e-271 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
0.124975 0 0 0.1 0.00278746
